Date,Open,High,Low,Close
07/07/14,1.7161,1.7161,1.7129,1.7129
07/08/14,1.7129,1.7131,1.7129,1.7131
07/09/14,1.7131,1.7159,1.7131,1.7159
07/10/14,1.7159,1.7159,1.7131,1.7131
07/11/14,1.7131,1.7131,1.7113,1.7113
07/14/14,1.7113,1.7113,1.7085,1.7085
07/15/14,1.7085,1.7145,1.7085,1.7145
07/16/14,1.7145,1.7145,1.7138,1.7138
07/17/14,1.7138,1.7138,1.7102,1.7102
07/18/14,1.7102,1.7102,1.7086,1.7086
07/21/14,1.7086,1.7086,1.7076,1.7076
07/22/14,1.7076,1.7076,1.7065,1.7065
07/23/14,1.7065,1.7065,1.7045,1.7045
07/24/14,1.7045,1.7045,1.6986,1.6986
07/25/14,1.6986,1.6986,1.6978,1.6978
07/28/14,1.6978,1.6983,1.6978,1.6983
07/29/14,1.6983,1.6983,1.6945,1.6945
07/30/14,1.6945,1.6945,1.6914,1.6914
07/31/14,1.6914,1.6914,1.6885,1.6885
08/01/14,1.6885,1.6885,1.6824,1.6824
08/04/14,1.6824,1.6864,1.6824,1.6864
08/05/14,1.6864,1.6887,1.6864,1.6887
08/06/14,1.6887,1.6887,1.6852,1.6852
08/07/14,1.6852,1.6852,1.6833,1.6833
08/08/14,1.6833,1.6833,1.6775,1.6775
08/11/14,1.6775,1.6786,1.6775,1.6786
08/12/14,1.6786,1.6812,1.6786,1.6812
08/13/14,1.6812,1.6812,1.6689,1.6689
08/14/14,1.6689,1.6689,1.6686,1.6686
08/15/14,1.6686,1.6692,1.6686,1.6692
08/18/14,1.6692,1.6729,1.6692,1.6729
08/19/14,1.6729,1.6729,1.6619,1.6619
08/20/14,1.6619,1.6619,1.6596,1.6596
08/21/14,1.6596,1.6596,1.6581,1.6581
08/22/14,1.6581,1.6581,1.6574,1.6574
08/25/14,1.6574,1.658,1.6574,1.658
08/26/14,1.658,1.658,1.6542,1.6542
08/27/14,1.6542,1.6579,1.6542,1.6579
08/28/14,1.6579,1.6589,1.6579,1.6586
08/29/14,1.6586,1.6613,1.6566,1.6598
09/01/14,1.6598,1.6642,1.6592,1.6609
09/02/14,1.6609,1.6614,1.647,1.647
09/03/14,1.647,1.6497,1.6443,1.6462
09/04/14,1.6462,1.6464,1.6331,1.6333
09/05/14,1.6333,1.6337,1.6287,1.6327
09/08/14,1.6327,1.6327,1.6103,1.6106
09/09/14,1.6106,1.6154,1.6065,1.6107
09/10/14,1.6107,1.6229,1.6056,1.6212
09/11/14,1.6212,1.6229,1.6056,1.6204
09/12/14,1.6204,1.6276,1.6204,1.6267
09/15/14,1.6267,1.6267,1.6259,1.6259
09/16/14,1.6259,1.6267,1.6224,1.6228
09/17/14,1.6228,1.6308,1.6166,1.6262
09/18/14,1.6262,1.6357,1.6249,1.6267
09/19/14,1.6267,1.6459,1.6254,1.6288
09/22/14,1.6288,1.6288,1.6288,1.6288
09/23/14,1.6288,1.637,1.6288,1.6368
09/24/14,1.6368,1.6415,1.6306,1.6392
09/25/14,1.6392,1.6412,1.6319,1.6326
09/26/14,1.6326,1.634,1.6251,1.6251
09/29/14,1.6251,1.6251,1.6246,1.6246
09/30/14,1.6246,1.6274,1.6218,1.6244
10/01/14,1.6244,1.6285,1.617,1.6216
10/02/14,1.6216,1.6222,1.6165,1.6188
10/03/14,1.6188,1.6249,1.5978,1.5978
10/06/14,1.5978,1.5978,1.5965,1.5965
10/07/14,1.5965,1.6097,1.5963,1.6079
10/08/14,1.6079,1.6127,1.6029,1.6096
10/09/14,1.6096,1.618,1.6035,1.6163
10/10/14,1.6163,1.6224,1.6079,1.6079
10/13/14,1.6079,1.6079,1.6076,1.6076
10/14/14,1.6076,1.6125,1.6054,1.6071
10/15/14,1.6071,1.6079,1.5888,1.5892
10/16/14,1.5892,1.6095,1.5892,1.609
10/17/14,1.609,1.6108,1.5945,1.6097
10/20/14,1.6097,1.6097,1.6097,1.6097
10/21/14,1.6097,1.6177,1.6083,1.6161
10/22/14,1.6161,1.6183,1.6109,1.6111
10/23/14,1.6111,1.6129,1.6015,1.6045
10/24/14,1.6045,1.6091,1.5998,1.6091
10/27/14,1.6091,1.6145,1.6091,1.6121
10/28/14,1.6121,1.6145,1.6092,1.6124
10/29/14,1.6124,1.6181,1.6091,1.6141
10/30/14,1.6141,1.6141,1.5954,1.6003
10/31/14,1.6003,1.6037,1.5954,1.5997
11/03/14,1.5997,1.5997,1.5997,1.5997
11/04/14,1.5997,1.602,1.5931,1.5977
11/05/14,1.5977,1.6022,1.5876,1.6005
11/06/14,1.6005,1.6024,1.5963,1.5963
11/07/14,1.5963,1.5963,1.5795,1.5874
11/10/14,1.5874,1.5874,1.5873,1.5873
11/11/14,1.5873,1.5918,1.5841,1.5852
11/12/14,1.5852,1.5945,1.5836,1.5925
11/13/14,1.5925,1.5943,1.5759,1.577
11/14/14,1.577,1.577,1.5596,1.5669
11/17/14,1.5669,1.5736,1.562,1.5641
11/18/14,1.5641,1.5679,1.5631,1.5633
11/19/14,1.5633,1.572,1.5591,1.5681
11/20/14,1.5681,1.5736,1.5633,1.5693
11/21/14,1.5693,1.5716,1.5629,1.5657
11/24/14,1.5657,1.5716,1.5629,1.5707
11/25/14,1.5707,1.5736,1.5649,1.5708
11/26/14,1.5708,1.5807,1.5679,1.5793
11/27/14,1.5793,1.5826,1.5716,1.5736
11/28/14,1.5736,1.574,1.5615,1.5646
12/01/14,1.5646,1.5763,1.5597,1.573
12/02/14,1.573,1.5739,1.5633,1.5637
12/03/14,1.5637,1.5719,1.562,1.5687
12/04/14,1.5687,1.5727,1.5644,1.5674
12/05/14,1.5677,1.5696,1.557,1.5582
12/08/14,1.5582,1.568,1.5541,1.5653
12/09/14,1.5654,1.5717,1.5627,1.5669
12/10/14,1.5667,1.572,1.5648,1.5715
12/11/14,1.5716,1.5757,1.5654,1.5732
12/12/14,1.5733,1.5748,1.5696,1.5716
12/15/14,1.5716,1.5749,1.5602,1.5637
12/16/14,1.5637,1.5787,1.5615,1.575
12/17/14,1.5751,1.5754,1.5548,1.5575
12/18/14,1.5576,1.5677,1.5551,1.5671
12/19/14,1.5672,1.5683,1.5606,1.5626
12/22/14,1.5626,1.5667,1.5574,1.5591
12/23/14,1.5591,1.561,1.5488,1.552
12/24/14,1.5521,1.5566,1.5505,1.5558
12/25/14,1.5559,1.5577,1.5534,1.5559
12/26/14,1.5556,1.5571,1.5537,1.5558
12/29/14,1.5558,1.5588,1.5508,1.5517
12/30/14,1.5516,1.5575,1.5501,1.5562
12/31/14,1.5564,1.5621,1.555,1.5578
01/01/15,1.5578,1.5592,1.5576,1.5578
01/02/15,1.5578,1.5578,1.5328,1.5329
01/05/15,1.5329,1.5329,1.5204,1.525
01/06/15,1.525,1.5275,1.5142,1.5151
01/07/15,1.5152,1.5155,1.5057,1.5111
01/08/15,1.5112,1.5118,1.5035,1.509
01/09/15,1.5089,1.5176,1.5077,1.5158
01/12/15,1.5158,1.5189,1.5099,1.5171
01/13/15,1.5172,1.5193,1.5078,1.516
01/14/15,1.5162,1.5269,1.5146,1.5234
01/15/15,1.5235,1.5266,1.5151,1.5184
01/16/15,1.5182,1.5235,1.5076,1.5151
01/19/15,1.5151,1.5179,1.5109,1.5114
01/20/15,1.5114,1.52,1.5059,1.5146
01/21/15,1.5145,1.5182,1.5083,1.5143
01/22/15,1.5143,1.5212,1.4973,1.5012
01/23/15,1.5011,1.5035,1.4952,1.4991
01/26/15,1.4991,1.5105,1.4991,1.5078
01/27/15,1.5075,1.5225,1.5061,1.5197
01/28/15,1.5196,1.5219,1.5132,1.5139
01/29/15,1.5138,1.5163,1.5022,1.5068
01/30/15,1.5069,1.5096,1.499,1.5064
02/02/15,1.5064,1.509,1.5007,1.5038
02/03/15,1.5039,1.5197,1.499,1.5167
02/04/15,1.5166,1.5252,1.5139,1.5184
02/05/15,1.5182,1.5345,1.5169,1.5329
02/06/15,1.533,1.5353,1.5212,1.5245
02/09/15,1.5245,1.5269,1.5201,1.5215
02/10/15,1.5214,1.5274,1.5198,1.5254
02/11/15,1.5256,1.5303,1.5219,1.5238
02/12/15,1.5239,1.5415,1.5212,1.5384
02/13/15,1.5385,1.5424,1.5372,1.5396
02/16/15,1.5396,1.5441,1.534,1.5364
02/17/15,1.5365,1.5404,1.5316,1.5353
02/18/15,1.5353,1.548,1.5342,1.5437
02/19/15,1.5436,1.5469,1.5406,1.5415
02/20/15,1.5416,1.5435,1.5345,1.5398
02/23/15,1.5398,1.5474,1.5333,1.5456
02/24/15,1.5457,1.5474,1.5404,1.5454
02/25/15,1.5455,1.5539,1.5447,1.553
02/26/15,1.5529,1.5554,1.5394,1.5407
02/27/15,1.5408,1.5459,1.5385,1.5435
03/02/15,1.5435,1.5435,1.5352,1.5365
03/03/15,1.5366,1.5399,1.5345,1.536
03/04/15,1.5362,1.5373,1.5252,1.5266
03/05/15,1.5267,1.5271,1.5215,1.5241
03/06/15,1.524,1.5256,1.5031,1.5037
03/09/15,1.5037,1.5138,1.5037,1.5129
03/10/15,1.5128,1.5131,1.503,1.507
03/11/15,1.5071,1.5098,1.4895,1.4931
03/12/15,1.493,1.5026,1.4851,1.4884
03/13/15,1.4885,1.4898,1.4702,1.4744
03/16/15,1.4744,1.4853,1.4744,1.483
03/17/15,1.4831,1.4847,1.4725,1.4749
03/18/15,1.4748,1.5144,1.4634,1.4979
03/19/15,1.4978,1.5003,1.4691,1.4753
03/20/15,1.4751,1.499,1.4723,1.4955
03/23/15,1.4955,1.4973,1.484,1.4953
03/24/15,1.4954,1.4986,1.4844,1.4851
03/25/15,1.4852,1.4954,1.4831,1.4883
03/26/15,1.4881,1.4994,1.4808,1.4849
03/27/15,1.4851,1.4922,1.4797,1.4882
03/30/15,1.4882,1.4886,1.4753,1.4812
03/31/15,1.4811,1.4872,1.4756,1.4818
04/01/15,1.4817,1.4872,1.4741,1.4824
04/02/15,1.4825,1.4869,1.4777,1.4829
04/03/15,1.4829,1.4945,1.481,1.4918
04/06/15,1.4918,1.4983,1.4871,1.4882
04/07/15,1.488,1.4921,1.4804,1.4808
04/08/15,1.4808,1.4973,1.4808,1.4868
04/09/15,1.4869,1.4889,1.4685,1.4712
04/10/15,1.4713,1.4726,1.4588,1.4632
04/13/15,1.4632,1.4684,1.4567,1.4675
04/14/15,1.4676,1.4803,1.4605,1.4782
04/15/15,1.4783,1.4854,1.4702,1.4844
04/16/15,1.4843,1.4971,1.4813,1.4935
04/17/15,1.4934,1.5054,1.4917,1.4964
04/20/15,1.4964,1.4986,1.4889,1.4908
04/21/15,1.4907,1.4974,1.4856,1.4927
04/22/15,1.4928,1.5082,1.4914,1.5037
04/23/15,1.5036,1.5071,1.4962,1.5056
04/24/15,1.5057,1.519,1.5028,1.5188
04/27/15,1.5188,1.5263,1.5108,1.5238
04/28/15,1.5239,1.5345,1.5177,1.5339
04/29/15,1.534,1.5498,1.5328,1.5439
04/30/15,1.5438,1.5494,1.5306,1.5353
05/01/15,1.5352,1.5397,1.5116,1.5143
05/04/15,1.5143,1.5176,1.5091,1.512
05/05/15,1.5123,1.5218,1.5091,1.5184
05/06/15,1.5183,1.5289,1.5151,1.5247
05/07/15,1.5248,1.5276,1.5165,1.5251
05/08/15,1.5244,1.5523,1.5244,1.5374
05/11/15,1.5448,1.5615,1.5393,1.5588
05/12/15,1.5587,1.571,1.5557,1.5673
05/13/15,1.567,1.5769,1.5633,1.5745
05/14/15,1.5744,1.5814,1.5728,1.5776
05/15/15,1.5775,1.5809,1.5702,1.5726
05/18/15,1.5726,1.5739,1.5638,1.5653
05/19/15,1.5652,1.5671,1.5447,1.5509
05/20/15,1.5513,1.5588,1.5473,1.5537
05/21/15,1.5536,1.57,1.5526,1.5661
05/22/15,1.5662,1.569,1.546,1.5489
05/25/15,1.5489,1.5508,1.5457,1.5471
05/26/15,1.5469,1.5476,1.5355,1.5383
05/27/15,1.5384,1.5438,1.5302,1.5355
05/28/15,1.5357,1.5385,1.526,1.5313
05/29/15,1.5315,1.5343,1.5236,1.529
06/01/15,1.529,1.5305,1.5171,1.5201
06/02/15,1.52,1.5368,1.518,1.5343
06/03/15,1.5344,1.5374,1.5253,1.5339
06/04/15,1.534,1.5441,1.5304,1.5366
06/05/15,1.5362,1.5371,1.5191,1.5269
06/08/15,1.5269,1.5364,1.5221,1.535
06/09/15,1.5349,1.5389,1.5258,1.5386
06/10/15,1.5385,1.5553,1.5369,1.5531
06/11/15,1.553,1.5535,1.5422,1.5517
06/12/15,1.5518,1.5597,1.5467,1.5562
06/15/15,1.5562,1.5614,1.5487,1.5602
06/16/15,1.5601,1.5654,1.5542,1.5648
06/17/15,1.5649,1.5847,1.5625,1.5832
06/18/15,1.583,1.593,1.5807,1.588
06/19/15,1.5881,1.5897,1.5835,1.5882
06/22/15,1.5882,1.5911,1.5805,1.5825
06/23/15,1.5824,1.5831,1.5709,1.5728
06/24/15,1.5731,1.5803,1.5667,1.5707
06/25/15,1.5706,1.577,1.5677,1.5746
06/26/15,1.5747,1.5766,1.5709,1.5748
06/29/15,1.5748,1.5788,1.5683,1.5739
06/30/15,1.5738,1.5776,1.5692,1.5709
07/01/15,1.5711,1.5735,1.5593,1.5618
07/02/15,1.5617,1.5638,1.5565,1.5609
07/03/15,1.561,1.5645,1.5561,1.5571
07/06/15,1.5571,1.5628,1.5532,1.5603
07/07/15,1.5605,1.5608,1.5413,1.5463
07/08/15,1.5462,1.5467,1.533,1.536
07/09/15,1.5361,1.5421,1.5344,1.538
07/10/15,1.5381,1.555,1.5364,1.5517
07/13/15,1.5517,1.559,1.5481,1.5487
07/14/15,1.5488,1.5639,1.5451,1.5635
07/15/15,1.5637,1.5676,1.5577,1.564
07/16/15,1.5638,1.5651,1.556,1.561
07/17/15,1.5611,1.5672,1.5557,1.5606
07/20/15,1.5606,1.5628,1.5538,1.5565
07/21/15,1.5564,1.5591,1.5529,1.5557
07/22/15,1.5558,1.5644,1.5551,1.5612
07/23/15,1.5611,1.5671,1.5501,1.5514
07/24/15,1.5515,1.5527,1.5467,1.551
07/27/15,1.551,1.5596,1.5491,1.5559
07/28/15,1.556,1.5628,1.5528,1.5611
07/29/15,1.5614,1.5691,1.5588,1.5604
07/30/15,1.5603,1.5643,1.5562,1.5601
07/31/15,1.5602,1.5678,1.555,1.5622
08/03/15,1.5622,1.5646,1.5565,1.5585
08/04/15,1.5586,1.5634,1.5558,1.5564
08/05/15,1.5563,1.565,1.5526,1.5603
08/06/15,1.5604,1.5637,1.5468,1.5511
08/07/15,1.5512,1.5547,1.5425,1.5494
08/10/15,1.5494,1.5607,1.5457,1.5591
08/11/15,1.5592,1.5617,1.5555,1.5572
08/12/15,1.5573,1.5661,1.5535,1.5613
08/13/15,1.5614,1.5638,1.5574,1.5611
08/14/15,1.5612,1.5661,1.5589,1.5642
08/17/15,1.5642,1.5688,1.5579,1.5586
08/18/15,1.5588,1.5718,1.5563,1.566
08/19/15,1.5662,1.57,1.5635,1.5679
08/20/15,1.568,1.5702,1.5607,1.569
08/21/15,1.5689,1.5724,1.5658,1.5691
08/24/15,1.5691,1.5785,1.563,1.5777
08/25/15,1.5776,1.5819,1.5681,1.5687
08/26/15,1.5688,1.5721,1.5453,1.5464
08/27/15,1.5465,1.551,1.537,1.5402
08/28/15,1.5403,1.5443,1.5336,1.5391
08/31/15,1.5391,1.5438,1.534,1.5345
09/01/15,1.5344,1.5409,1.53,1.5305
09/02/15,1.5304,1.5327,1.5266,1.5299
09/03/15,1.53,1.5314,1.5219,1.5258
09/04/15,1.5256,1.5276,1.5165,1.5169
09/07/15,1.5169,1.5289,1.5169,1.5275
09/08/15,1.5274,1.5413,1.527,1.5395
09/09/15,1.5396,1.5405,1.5349,1.5369
09/10/15,1.5368,1.5476,1.534,1.5445
09/11/15,1.5446,1.5464,1.5401,1.543
09/14/15,1.543,1.5471,1.5373,1.5427
09/15/15,1.5428,1.5458,1.5329,1.5343
09/16/15,1.5344,1.5529,1.533,1.5493
09/17/15,1.5494,1.5627,1.5487,1.5589
09/18/15,1.559,1.5659,1.5515,1.5533
09/21/15,1.553,1.5568,1.5483,1.5507
09/22/15,1.5508,1.553,1.5341,1.5366
09/23/15,1.5367,1.5368,1.5221,1.5245
09/24/15,1.5246,1.5289,1.52,1.5243
09/25/15,1.5242,1.5261,1.5138,1.5181
09/28/15,1.5181,1.5241,1.5157,1.5173
09/29/15,1.5174,1.5205,1.5129,1.515
09/30/15,1.5151,1.5213,1.5108,1.5129
10/01/15,1.5128,1.518,1.5107,1.513
10/02/15,1.5131,1.5239,1.5128,1.518
10/05/15,1.518,1.5245,1.5138,1.5146
10/06/15,1.5145,1.5244,1.514,1.5228
10/07/15,1.5227,1.5339,1.5224,1.5318
10/08/15,1.5319,1.5373,1.5263,1.5348
10/09/15,1.5347,1.5385,1.53,1.533
10/12/15,1.533,1.5374,1.5315,1.5347
10/13/15,1.5346,1.5388,1.5201,1.5248
10/14/15,1.5247,1.5496,1.5246,1.5477
10/15/15,1.5478,1.5509,1.5415,1.546
10/16/15,1.5462,1.5486,1.543,1.544
10/19/15,1.544,1.5497,1.5427,1.5465
10/20/15,1.5464,1.5507,1.5436,1.5445
10/21/15,1.5443,1.5477,1.5413,1.542
10/22/15,1.5418,1.5506,1.5369,1.5394
10/23/15,1.5393,1.542,1.5305,1.5314
10/26/15,1.5314,1.5382,1.5311,1.5353
10/27/15,1.5352,1.536,1.5282,1.53
10/28/15,1.5301,1.5348,1.5248,1.5263
10/29/15,1.5262,1.5324,1.5243,1.5311
10/30/15,1.531,1.5469,1.5307,1.5427
11/02/15,1.5427,1.5497,1.5405,1.5418
11/03/15,1.5417,1.5446,1.536,1.5422
11/04/15,1.5421,1.5445,1.536,1.5387
11/05/15,1.5385,1.5402,1.5205,1.5208
11/06/15,1.5207,1.522,1.5026,1.5049
11/09/15,1.5049,1.5129,1.5049,1.5115
11/10/15,1.5114,1.5147,1.5091,1.5119
11/11/15,1.512,1.5222,1.5116,1.5212
11/12/15,1.5213,1.5247,1.5174,1.5234
11/13/15,1.5232,1.5266,1.5188,1.5236
11/16/15,1.5236,1.5236,1.5182,1.5202
11/17/15,1.5203,1.5238,1.5155,1.5213
11/18/15,1.5214,1.5248,1.5188,1.5236
11/19/15,1.5237,1.5337,1.5227,1.5291
11/20/15,1.5292,1.5311,1.5182,1.5192
11/23/15,1.5192,1.5192,1.5109,1.5123
11/24/15,1.5125,1.5156,1.5053,1.5085
11/25/15,1.5082,1.5136,1.5056,1.5128
11/26/15,1.5127,1.5131,1.5066,1.5101
11/27/15,1.5102,1.5107,1.503,1.5033
11/30/15,1.5033,1.5069,1.4994,1.5056
12/01/15,1.5058,1.5127,1.5051,1.5083
12/02/15,1.5082,1.5083,1.4898,1.4951
12/03/15,1.4952,1.516,1.4905,1.5144
12/04/15,1.5145,1.5156,1.5078,1.5111
12/07/15,1.5111,1.5117,1.5045,1.5056
12/08/15,1.5054,1.5062,1.4957,1.5009
12/09/15,1.501,1.5191,1.5004,1.5181
12/10/15,1.5179,1.5203,1.5112,1.5161
12/11/15,1.516,1.524,1.5125,1.522
12/14/15,1.522,1.522,1.5108,1.5143
12/15/15,1.5142,1.5185,1.5029,1.5039
12/16/15,1.5038,1.51,1.4963,1.5004
12/17/15,1.5003,1.5004,1.4866,1.4903
12/18/15,1.49,1.4951,1.4886,1.4896
12/21/15,1.4896,1.493,1.4879,1.4884
12/22/15,1.4885,1.4908,1.4806,1.4828
12/23/15,1.4826,1.49,1.4817,1.487
12/24/15,1.4871,1.4945,1.4864,1.4911
12/25/15,1.491,1.4956,1.483,1.4831
12/28/15,1.4831,1.4932,1.4831,1.4878
12/29/15,1.488,1.4914,1.4786,1.4817
12/30/15,1.4816,1.485,1.4794,1.4816
12/31/15,1.4817,1.4845,1.4726,1.4736
01/01/16,1.4737,1.4777,1.4737,1.4776
01/04/16,1.4776,1.4816,1.4664,1.4716
01/05/16,1.4714,1.4727,1.4638,1.4676
01/06/16,1.4675,1.4682,1.4603,1.4631
01/07/16,1.463,1.4642,1.4532,1.4617
01/08/16,1.4618,1.4646,1.4507,1.4518
01/11/16,1.4518,1.4604,1.4512,1.4544
01/12/16,1.4543,1.4556,1.4352,1.4447
01/13/16,1.4448,1.4477,1.4383,1.4407
01/14/16,1.4406,1.4447,1.436,1.4412
01/15/16,1.4414,1.4428,1.4251,1.4258
01/18/16,1.4258,1.4322,1.4237,1.4243
01/19/16,1.4244,1.4339,1.413,1.4158
01/20/16,1.4159,1.4219,1.4123,1.4191
01/21/16,1.4192,1.425,1.408,1.4223
01/22/16,1.4222,1.4363,1.4204,1.4265
01/25/16,1.4265,1.4311,1.4223,1.4249
01/26/16,1.4248,1.4368,1.4175,1.4351
01/27/16,1.4349,1.4356,1.423,1.4233
01/28/16,1.4235,1.4408,1.4233,1.4362
01/29/16,1.4361,1.4414,1.415,1.4244
02/01/16,1.4244,1.4445,1.4235,1.4429
02/02/16,1.4433,1.4446,1.4327,1.4409
02/03/16,1.4408,1.465,1.4384,1.4603
02/04/16,1.4602,1.4666,1.453,1.459
02/05/16,1.4589,1.4591,1.4452,1.4502
02/08/16,1.4502,1.4547,1.4354,1.4432
02/09/16,1.4431,1.4516,1.4379,1.4471
02/10/16,1.4472,1.4579,1.4449,1.4523
02/11/16,1.4521,1.4565,1.4383,1.4478
02/12/16,1.4475,1.4571,1.4443,1.4504
02/15/16,1.4504,1.4536,1.4413,1.4436
02/16/16,1.4433,1.4517,1.4279,1.4306
02/17/16,1.4304,1.434,1.4235,1.4293
02/18/16,1.4296,1.4394,1.4259,1.4339
02/19/16,1.4338,1.4411,1.4247,1.4405
02/22/16,1.4405,1.4405,1.406,1.415
02/23/16,1.4151,1.4156,1.4008,1.4022
02/24/16,1.4021,1.4028,1.3879,1.3927
02/25/16,1.3928,1.3997,1.3899,1.3963
02/26/16,1.3964,1.4043,1.3855,1.3873
02/29/16,1.3873,1.3947,1.3836,1.3917
03/01/16,1.3916,1.4019,1.3905,1.395
03/02/16,1.3952,1.4094,1.3914,1.4079
03/03/16,1.408,1.4195,1.4033,1.4177
03/04/16,1.4176,1.4248,1.4109,1.4232
03/07/16,1.4232,1.4284,1.4135,1.4265
03/08/16,1.4264,1.4276,1.4174,1.4217
03/09/16,1.4216,1.4242,1.4177,1.4216
03/10/16,1.4217,1.4318,1.4119,1.4281
03/11/16,1.428,1.4437,1.4254,1.4382
03/14/16,1.4382,1.439,1.4293,1.4302
03/15/16,1.4303,1.4307,1.4139,1.4151
03/16/16,1.4152,1.4274,1.4054,1.4259
03/17/16,1.426,1.4504,1.4221,1.4481
03/18/16,1.4483,1.4516,1.441,1.4476
03/21/16,1.4476,1.4476,1.4365,1.4368
03/22/16,1.4369,1.4398,1.4191,1.4209
03/23/16,1.4207,1.4228,1.4083,1.4117
03/24/16,1.4116,1.4184,1.4057,1.4154
03/25/16,1.4153,1.4159,1.411,1.4135
03/28/16,1.4135,1.4283,1.412,1.4254
03/29/16,1.4255,1.4405,1.4195,1.4385
03/30/16,1.4384,1.446,1.4361,1.4378
03/31/16,1.4379,1.4426,1.4327,1.436
04/01/16,1.4362,1.4373,1.4171,1.4228
04/04/16,1.4228,1.4323,1.4191,1.4264
04/05/16,1.4263,1.428,1.4122,1.4161
04/06/16,1.4162,1.4172,1.4006,1.4124
04/07/16,1.4123,1.4157,1.4049,1.4056
04/08/16,1.4057,1.4142,1.404,1.4128
04/11/16,1.4128,1.4285,1.4107,1.4239
04/12/16,1.424,1.4348,1.4197,1.4275
04/13/16,1.4274,1.4281,1.4193,1.4204
04/14/16,1.4205,1.421,1.4091,1.4155
04/15/16,1.4156,1.4242,1.4132,1.4202
04/18/16,1.4202,1.4291,1.4132,1.4278
04/19/16,1.4279,1.4419,1.4271,1.4399
04/20/16,1.4395,1.441,1.4328,1.4333
04/21/16,1.4331,1.4441,1.4299,1.4324
04/22/16,1.4323,1.4452,1.4313,1.4401
04/25/16,1.4401,1.452,1.4401,1.4483
04/26/16,1.4481,1.4637,1.4479,1.4582
04/27/16,1.4581,1.462,1.4476,1.4543
04/28/16,1.4542,1.4622,1.4524,1.4609
04/29/16,1.461,1.467,1.4577,1.4611
05/02/16,1.4611,1.4697,1.46,1.4675
05/03/16,1.4672,1.4771,1.4531,1.4536
05/04/16,1.4535,1.4572,1.4462,1.4496
05/05/16,1.4495,1.453,1.4444,1.4484
05/06/16,1.4485,1.4541,1.4414,1.4427
05/09/16,1.4427,1.4479,1.4375,1.4407
05/10/16,1.4408,1.4477,1.4389,1.4444
05/11/16,1.4442,1.4487,1.4395,1.4447
05/12/16,1.4448,1.453,1.4406,1.4451
05/13/16,1.445,1.4457,1.4341,1.4365
05/16/16,1.4365,1.4416,1.4333,1.4403
05/17/16,1.4401,1.4525,1.4396,1.4463
05/18/16,1.4464,1.4636,1.4404,1.4599
05/19/16,1.4598,1.4662,1.4563,1.4612
05/20/16,1.4611,1.4616,1.4486,1.45
05/23/16,1.45,1.4549,1.4442,1.4483
05/24/16,1.4482,1.4643,1.4473,1.4636
05/25/16,1.4637,1.4729,1.4604,1.4696
05/26/16,1.4697,1.4739,1.464,1.467
05/27/16,1.4671,1.469,1.4605,1.4622
05/30/16,1.4622,1.4643,1.4587,1.4639
05/31/16,1.4641,1.4724,1.4465,1.4483
06/01/16,1.4484,1.4508,1.4387,1.4417
06/02/16,1.4415,1.4474,1.4407,1.4422
06/03/16,1.4423,1.4582,1.4399,1.4519
06/06/16,1.4519,1.4519,1.4356,1.444
06/07/16,1.4441,1.4646,1.4439,1.4546
06/08/16,1.4544,1.46,1.4499,1.4504
06/09/16,1.4503,1.4528,1.4447,1.4458
06/10/16,1.4459,1.4473,1.4181,1.4257
06/13/16,1.4257,1.4322,1.4115,1.4271
06/14/16,1.427,1.427,1.4094,1.4114
06/15/16,1.4116,1.4219,1.4095,1.4204
06/16/16,1.4203,1.4254,1.4012,1.4202
06/17/16,1.4204,1.4388,1.4197,1.4359
06/20/16,1.4359,1.472,1.4359,1.47
06/21/16,1.4697,1.4781,1.4616,1.4652
06/22/16,1.4653,1.4775,1.4641,1.4706
06/23/16,1.4707,1.4946,1.4707,1.4874
06/24/16,1.4877,1.502,1.3238,1.3676
06/27/16,1.3676,1.3676,1.3139,1.3225
06/28/16,1.3227,1.3419,1.3204,1.3343
06/29/16,1.3342,1.3535,1.3288,1.3429
06/30/16,1.3431,1.3495,1.3206,1.3311
07/01/16,1.3314,1.3351,1.325,1.3277
07/04/16,1.3277,1.3341,1.3242,1.3289
07/05/16,1.3287,1.3293,1.3001,1.3023
07/06/16,1.302,1.3029,1.2801,1.2931
07/07/16,1.2933,1.3049,1.2879,1.2908
07/08/16,1.2909,1.3018,1.2881,1.2952
07/11/16,1.2952,1.3018,1.2852,1.2999
07/12/16,1.2997,1.3297,1.2976,1.3247
07/13/16,1.3246,1.3334,1.3134,1.3146
07/14/16,1.3145,1.3473,1.3105,1.3344
07/15/16,1.3342,1.348,1.3132,1.3188
07/18/16,1.3188,1.3316,1.3188,1.3255
07/19/16,1.3256,1.3276,1.3075,1.3111
07/20/16,1.3112,1.3225,1.3064,1.3208
07/21/16,1.3207,1.3269,1.3162,1.3232
07/22/16,1.3234,1.3291,1.3079,1.3106
07/25/16,1.3106,1.3165,1.3097,1.314
07/26/16,1.3139,1.3173,1.3058,1.3131
07/27/16,1.3129,1.3233,1.3073,1.3223
07/28/16,1.3224,1.3248,1.3117,1.3162
07/29/16,1.3164,1.3301,1.3152,1.3229
08/01/16,1.3229,1.3273,1.3162,1.3178
08/02/16,1.318,1.3365,1.3171,1.3357
08/03/16,1.3356,1.3373,1.3282,1.3325
08/04/16,1.3326,1.3345,1.3102,1.3108
08/05/16,1.3107,1.3176,1.3022,1.307
